"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","gt_setpoint_mw","gt_mode","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","bess_setpoint_mw","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","compute_load_mw","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","grid_import_metered_mw","islanded","balance_residual_mw","binding_constraint","forecast_mw","step_event","scenario_id","rng_seed","source"
"43.3",130.88,11406.9,541.06,104.72,"ramping",119.8248,0.598,43.3,72.1094,-16.766,1478.7,-30.398,65.297,55.1,26.53,195.891,8.408,3958.7,4.1,220.3068,195.891,24.4158,-12.5305,-0.0318,0,-0.0,"ramp_limit",291.999,0,"demo_v2",605338760,"synthetic_generator"
"43.4",130.86,11418.9,541.14,102.675,"ramping",119.6793,0.598,42.9,72.1097,-20.464,1479.2,-29.8121,65.255,55.5,26.55,195.765,8.408,3962.6,4.0,220.7272,195.765,24.9622,-8.2445,-0.3737,0,-0.0,"ramp_limit",274.607,0,"demo_v2",605338760,"synthetic_generator"
"43.5",130.84,11395.0,541.1,110.7781,"ramping",120.3386,0.599,42.8,72.11,-23.395,1479.0,-30.8047,65.231,55.2,26.53,195.693,8.407,3961.1,4.06,220.3739,195.693,24.6809,-6.3078,-0.6624,0,-0.0,"ramp_limit",271.709,0,"demo_v2",605338760,"synthetic_generator"
"43.6",130.86,11390.8,541.14,176.9627,"ramping",120.2696,0.599,42.4,72.1101,-4.544,1478.5,43.1063,89.573,55.2,26.54,268.719,8.409,4695.3,4.05,294.2359,268.719,25.5169,49.1214,1.646,0,-0.0,"ramp_limit",284.008,1,"demo_v2",605338760,"synthetic_generator"
"43.7",130.88,11372.8,541.08,191.7124,"ramping",119.2835,0.599,43.3,72.1099,13.115,1480.5,57.7541,94.144,55.2,26.55,282.432,8.412,4813.9,4.09,307.9176,282.432,25.4856,46.1787,3.9869,0,0.0,"ramp_limit",268.834,0,"demo_v2",605338760,"synthetic_generator"
"43.8",130.86,11390.9,541.09,119.9526,"ramping",118.4006,0.599,43.4,72.1098,5.887,1479.8,-12.3827,70.686,55.4,26.57,212.058,8.412,4113.6,4.09,236.8779,212.058,24.8199,-17.0853,3.0131,0,-0.0,"ramp_limit",284.134,0,"demo_v2",605338760,"synthetic_generator"
"43.9",130.84,11410.1,541.15,111.5751,"ramping",119.764,0.599,43.2,72.1099,-3.46,1480.0,-27.0863,66.262,55.4,26.52,198.786,8.411,3994.4,4.09,223.5177,198.786,24.7317,-22.5087,1.6433,0,0.0,"ramp_limit",283.957,0,"demo_v2",605338760,"synthetic_generator"
"44.0",130.82,11376.5,541.07,97.2491,"ramping",120.3299,0.599,43.3,72.11,-11.038,1480.0,-30.1954,65.427,55.3,26.56,196.281,8.411,3956.6,4.1,220.9545,196.281,24.6735,-18.0526,0.6726,0,0.0,"ramp_limit",281.6,0,"demo_v2",605338760,"synthetic_generator"
"44.1",130.8,11381.1,541.05,97.7411,"ramping",120.2808,0.598,43.2,72.1103,-16.64,1479.9,-30.799,65.25,55.1,26.55,195.75,8.41,3985.3,4.14,220.2818,195.75,24.5318,-13.0576,-0.0259,0,-0.0,"ramp_limit",272.172,0,"demo_v2",605338760,"synthetic_generator"
"44.2",130.78,11469.5,541.03,99.7903,"ramping",120.3121,0.599,43.2,72.1106,-20.652,1481.4,-30.7945,65.221,55.4,26.56,195.663,8.41,3958.6,4.12,220.2976,195.663,24.6346,-9.041,-0.3155,0,0.0,"ramp_limit",281.507,0,"demo_v2",605338760,"synthetic_generator"
"44.3",130.8,11385.8,541.03,170.3682,"ramping",119.7948,0.599,43.6,72.1106,-2.448,1480.3,43.5687,89.549,55.5,26.55,268.647,8.411,4689.9,4.1,294.1635,268.647,25.5165,47.4875,2.0616,0,0.0,"ramp_limit",280.786,1,"demo_v2",605338760,"synthetic_generator"
"44.4",130.82,11411.7,541.1,188.6792,"ramping",119.8822,0.598,42.9,72.1104,14.627,1480.4,57.7861,94.161,55.1,26.55,282.483,8.414,4815.2,4.04,308.4883,282.483,26.0053,44.7015,4.0472,0,0.0,"ramp_limit",288.912,0,"demo_v2",605338760,"synthetic_generator"
"44.5",130.8,11424.2,541.06,115.6,"ramping",119.1947,0.598,42.7,72.1103,6.967,1481.2,-12.3963,70.712,55.3,26.6,212.136,8.414,4132.0,4.02,237.5984,212.136,25.4624,-18.1753,3.0015,0,-0.0,"ramp_limit",289.323,0,"demo_v2",605338760,"synthetic_generator"
"44.6",130.78,11395.4,541.03,104.5816,"ramping",119.7127,0.599,43.3,72.1103,-2.538,1479.0,-26.564,66.278,55.3,26.62,198.834,8.413,3995.4,4.07,223.9287,198.834,25.0947,-22.9064,1.8171,0,0.0,"ramp_limit",280.669,0,"demo_v2",605338760,"synthetic_generator"
"44.7",130.76,11357.9,541.01,104.7922,"ramping",119.3751,0.599,42.6,72.1105,-9.895,1480.3,-28.4901,65.444,55.2,26.59,196.332,8.413,3973.9,4.03,221.645,196.332,25.313,-17.4869,0.6535,0,0.0,"ramp_limit",282.792,0,"demo_v2",605338760,"synthetic_generator"
"44.8",130.74,11370.0,541.07,104.7886,"ramping",120.1816,0.599,43.3,72.1107,-15.644,1481.3,-30.1752,65.31,55.4,26.56,195.93,8.412,3964.4,4.13,220.7464,195.93,24.8164,-13.4275,0.0513,0,-0.0,"ramp_limit",292.888,0,"demo_v2",605338760,"synthetic_generator"
"44.9",130.72,11388.3,541.09,103.386,"ramping",119.385,0.599,42.8,72.111,-19.509,1480.1,-29.2791,65.275,55.3,26.55,195.825,8.412,3966.6,4.1,220.8259,195.825,25.0009,-8.666,-0.1842,0,0.0,"ramp_limit",279.843,0,"demo_v2",605338760,"synthetic_generator"
"45.0",130.74,11389.9,541.12,169.4014,"ramping",119.0839,0.599,43.1,72.111,-1.365,1480.9,44.4978,89.581,55.4,26.55,268.743,8.414,4698.7,4.14,294.3217,268.743,25.5787,47.3344,1.9275,0,0.0,"ramp_limit",272.163,1,"demo_v2",605338760,"synthetic_generator"
"45.1",130.76,11408.1,541.0,189.523,"ramping",120.0043,0.599,43.3,72.1108,15.52,1479.9,58.2019,94.195,55.3,26.59,282.585,8.416,4823.7,4.02,308.9662,282.585,26.3812,44.2267,3.9958,0,-0.0,"ramp_limit",291.271,0,"demo_v2",605338760,"synthetic_generator"
"45.2",130.74,11449.2,541.18,120.5984,"ramping",119.6218,0.598,42.9,72.1107,7.603,1481.4,-12.4095,70.749,55.3,26.58,212.247,8.416,4113.1,4.02,237.9523,212.247,25.7053,-18.8228,2.9352,0,-0.0,"ramp_limit",291.587,0,"demo_v2",605338760,"synthetic_generator"
"45.3",130.72,11370.8,541.08,100.7912,"ramping",119.8611,0.599,42.9,72.1107,-1.961,1480.2,-26.136,66.317,55.3,26.54,198.951,8.416,3978.0,4.04,224.4451,198.951,25.4941,-23.0528,1.6151,0,-0.0,"ramp_limit",282.736,0,"demo_v2",605338760,"synthetic_generator"
"45.4",130.7,11413.2,541.05,97.9249,"ramping",119.2135,0.599,43.6,72.1108,-9.406,1479.3,-28.2242,65.457,55.4,26.53,196.371,8.415,3983.4,4.08,221.6893,196.371,25.3183,-17.7097,0.8406,0,0.0,"ramp_limit",272.569,0,"demo_v2",605338760,"synthetic_generator"
"45.5",130.68,11332.6,541.15,95.7434,"ramping",119.8103,0.599,42.9,72.111,-14.939,1478.5,-28.9244,65.286,55.1,26.55,195.858,8.415,3970.4,4.01,221.5659,195.858,25.7079,-12.8776,-0.0982,0,0.0,"ramp_limit",277.088,0,"demo_v2",605338760,"synthetic_generator"
"45.6",130.66,11378.2,541.04,96.2449,"ramping",119.8784,0.599,43.0,72.1113,-19.013,1480.3,-29.3103,65.259,55.4,26.52,195.777,8.414,3951.6,4.06,221.2281,195.777,25.4511,-9.1911,-0.4045,0,0.0,"ramp_limit",284.127,0,"demo_v2",605338760,"synthetic_generator"
"45.7",130.64,11411.8,541.18,96.3945,"ramping",120.7277,0.599,43.0,72.1116,-22.158,1478.3,-30.1104,65.251,54.9,26.6,195.753,8.413,3975.1,4.06,221.2573,195.753,25.5043,-6.8461,-0.7257,0,-0.0,"ramp_limit",282.567,0,"demo_v2",605338760,"synthetic_generator"
"45.8",130.66,11416.1,541.08,179.9458,"ramping",119.5246,0.598,43.2,72.1116,-3.17,1480.3,44.8275,89.588,55.2,26.54,268.764,8.415,4669.3,4.06,295.0121,268.764,26.2481,49.4725,1.5354,0,0.0,"ramp_limit",284.842,1,"demo_v2",605338760,"synthetic_generator"
"45.9",130.68,11358.6,541.05,201.9473,"ramping",119.1147,0.598,42.3,72.1114,14.558,1482.3,59.3706,94.216,55.2,26.6,282.648,8.418,4831.8,4.05,309.1653,282.648,26.5173,46.3585,3.8577,0,0.0,"ramp_limit",298.417,0,"demo_v2",605338760,"synthetic_generator"
"46.0",130.66,11382.0,541.16,117.1759,"ramping",119.431,0.598,42.9,72.1113,6.985,1480.8,-12.1587,70.748,55.4,26.55,212.244,8.418,4128.3,4.08,237.9323,212.244,25.6883,-17.9541,2.8191,0,0.0,"ramp_limit",282.673,0,"demo_v2",605338760,"synthetic_generator"
"46.1",130.64,11430.6,541.15,99.7666,"ramping",119.2846,0.598,42.8,72.1114,-2.15,1479.2,-25.242,66.333,55.4,26.53,198.999,8.417,3987.1,4.06,224.6826,198.999,25.6836,-21.9686,1.5739,0,0.0,"ramp_limit",291.831,0,"demo_v2",605338760,"synthetic_generator"
"46.2",130.62,11375.9,541.05,99.5736,"ramping",119.6274,0.598,43.0,72.1115,-9.464,1479.4,-27.9502,65.483,55.2,26.56,196.449,8.417,3960.3,4.03,222.2972,196.449,25.8482,-17.3747,0.6744,0,0.0,"ramp_limit",278.182,0,"demo_v2",605338760,"synthetic_generator"
"46.3",130.6,11483.6,541.08,92.4235,"ramping",119.5878,0.598,43.5,72.1117,-14.944,1480.1,-28.7967,65.329,55.4,26.6,195.987,8.416,3965.3,4.12,221.3911,195.987,25.4041,-12.7457,0.0751,0,-0.0,"ramp_limit",285.689,0,"demo_v2",605338760,"synthetic_generator"
"46.4",130.58,11387.6,541.09,94.0198,"ramping",120.3353,0.598,42.9,72.112,-19.035,1480.0,-29.3755,65.283,55.4,26.55,195.849,8.416,3959.3,4.07,221.5398,195.849,25.6908,-9.2328,-0.3216,0,0.0,"ramp_limit",277.48,0,"demo_v2",605338760,"synthetic_generator"
"46.5",130.56,11418.5,541.09,106.5507,"ramping",119.6072,0.598,42.3,72.1123,-21.749,1481.5,-28.6094,65.276,55.4,26.56,195.828,8.415,3969.0,4.07,221.5578,195.828,25.7298,-5.7526,-0.724,0,-0.0,"ramp_limit",283.544,0,"demo_v2",605338760,"synthetic_generator"
"46.6",130.58,11374.5,541.16,172.4224,"ramping",119.6962,0.598,43.0,72.1123,-2.599,1478.4,45.8061,89.621,55.4,26.6,268.863,8.417,4689.7,3.94,296.0823,268.863,27.2193,49.8856,1.7374,0,-0.0,"ramp_limit",290.165,1,"demo_v2",605338760,"synthetic_generator"
"46.7",130.6,11443.0,541.15,189.7286,"ramping",119.028,0.598,43.2,72.1121,15.131,1480.6,59.9494,94.218,55.4,26.53,282.654,8.419,4843.5,4.03,309.5774,282.654,26.9234,46.3663,3.8603,0,-0.0,"ramp_limit",285.234,0,"demo_v2",605338760,"synthetic_generator"
"46.8",130.58,11369.4,541.12,118.8481,"ramping",119.5578,0.598,43.1,72.112,7.455,1480.8,-11.9493,70.772,55.3,26.58,212.316,8.419,4136.1,4.1,238.1885,212.316,25.8725,-18.2134,2.8414,0,-0.0,"ramp_limit",294.183,0,"demo_v2",605338760,"synthetic_generator"
"46.9",130.56,11385.0,541.1,102.4156,"ramping",118.8989,0.598,42.8,72.112,-1.511,1482.1,-24.1745,66.331,55.0,26.55,198.993,8.419,3981.1,4.0,225.2844,198.993,26.2914,-21.5371,1.6239,0,-0.0,"ramp_limit",281.031,0,"demo_v2",605338760,"synthetic_generator"
"47.0",130.54,11403.5,541.11,98.9402,"ramping",117.7708,0.598,42.8,72.1121,-8.443,1478.6,-25.9661,65.473,55.3,26.59,196.419,8.418,3969.9,4.07,222.3447,196.419,25.9257,-16.4114,0.8287,0,-0.0,"ramp_limit",275.626,0,"demo_v2",605338760,"synthetic_generator"
"47.1",130.52,11442.8,541.07,95.8197,"ramping",119.03,0.598,42.6,72.1123,-13.853,1480.3,-27.5264,65.311,55.1,26.57,195.933,8.418,3942.5,4.04,222.0236,195.933,26.0906,-12.5632,0.1866,0,0.0,"ramp_limit",283.58,0,"demo_v2",605338760,"synthetic_generator"
"47.2",130.5,11469.8,541.12,100.6136,"ramping",119.2961,0.598,43.2,72.1126,-17.887,1481.4,-28.0837,65.267,55.4,26.55,195.801,8.417,3951.5,4.08,221.7124,195.801,25.9114,-9.0881,-0.2961,0,0.0,"ramp_limit",279.06,0,"demo_v2",605338760,"synthetic_generator"
"47.3",130.52,11436.6,541.09,171.7828,"ramping",119.9325,0.598,43.3,72.1126,0.006,1480.1,45.2326,89.589,55.4,26.58,268.767,8.419,4691.5,4.04,295.6851,268.767,26.9181,46.705,1.9815,0,-0.0,"ramp_limit",283.036,1,"demo_v2",605338760,"synthetic_generator"
"47.4",130.54,11413.2,541.16,193.3056,"ramping",119.902,0.598,43.0,72.1123,16.739,1478.7,59.0372,94.173,55.1,26.58,282.519,8.421,4844.8,4.07,309.4792,282.519,26.9602,43.8456,4.0051,0,-0.0,"ramp_limit",280.945,0,"demo_v2",605338760,"synthetic_generator"
"47.5",130.52,11402.3,541.11,108.987,"ramping",119.9789,0.598,43.0,72.1122,8.459,1479.7,-12.4712,70.711,55.1,26.55,212.133,8.421,4120.5,4.14,238.0277,212.133,25.8947,-19.7401,2.672,0,0.0,"ramp_limit",287.659,0,"demo_v2",605338760,"synthetic_generator"
"47.6",130.5,11448.6,541.14,108.6612,"ramping",119.5117,0.598,42.5,72.1122,-1.003,1479.5,-24.9208,66.294,55.4,26.62,198.882,8.421,3975.9,4.06,225.0909,198.882,26.2089,-22.7924,1.7474,0,0.0,"ramp_limit",292.693,0,"demo_v2",605338760,"synthetic_generator"
"47.7",130.48,11367.1,541.17,101.5634,"ramping",118.8752,0.598,43.3,72.1124,-8.344,1479.8,-26.9007,65.448,55.1,26.55,196.344,8.42,3957.6,4.08,222.4545,196.344,26.1105,-17.4445,0.7534,0,-0.0,"ramp_limit",282.153,0,"demo_v2",605338760,"synthetic_generator"
"47.8",130.46,11412.2,541.13,97.1703,"ramping",119.4173,0.598,43.2,72.1125,-13.88,1481.2,-27.874,65.29,55.4,26.58,195.87,8.42,3951.7,4.08,222.0033,195.87,26.1333,-12.884,0.0418,0,-0.0,"ramp_limit",286.061,0,"demo_v2",605338760,"synthetic_generator"
"47.9",130.44,11357.1,541.19,102.3058,"ramping",120.0057,0.598,43.2,72.1128,-18.043,1478.5,-28.5666,65.259,55.0,26.57,195.777,8.419,3946.2,4.09,221.8791,195.777,26.1021,-9.4142,-0.3628,0,-0.0,"ramp_limit",286.166,0,"demo_v2",605338760,"synthetic_generator"
"48.0",130.42,11340.3,541.07,101.275,"ramping",120.0722,0.598,42.9,72.1131,-21.064,1479.5,-28.6984,65.245,55.3,26.54,195.735,8.418,3982.3,4.11,221.7938,195.735,26.0588,-6.5254,-0.5585,0,0.0,"ramp_limit",282.926,0,"demo_v2",605338760,"synthetic_generator"
"48.1",130.44,11432.3,541.1,178.1749,"ramping",119.3681,0.598,43.1,72.1131,-2.008,1481.9,46.1609,89.558,55.2,26.59,268.674,8.42,4675.1,4.02,295.969,268.674,27.295,49.6488,1.7398,0,-0.0,"ramp_limit",277.291,1,"demo_v2",605338760,"synthetic_generator"
"48.2",130.46,11453.8,541.2,189.0211,"ramping",119.3658,0.598,42.8,72.1129,15.57,1481.3,60.0003,94.161,55.0,26.6,282.483,8.423,4838.2,4.05,309.8261,282.483,27.3431,45.9794,4.0027,0,-0.0,"ramp_limit",289.959,0,"demo_v2",605338760,"synthetic_generator"
"48.3",130.44,11341.5,541.16,119.912,"ramping",119.8814,0.598,43.6,72.1128,7.839,1480.0,-11.7015,70.687,55.3,26.6,212.061,8.423,4131.6,4.07,238.6199,212.061,26.5589,-18.3474,2.8719,0,-0.0,"ramp_limit",283.488,0,"demo_v2",605338760,"synthetic_generator"
"48.4",130.42,11386.7,541.13,99.0917,"ramping",118.9268,0.598,43.0,72.1128,-1.17,1480.8,-23.944,66.264,55.2,26.55,198.792,8.422,3987.4,4.04,225.4028,198.792,26.6108,-21.647,1.7041,0,-0.0,"ramp_limit",291.294,0,"demo_v2",605338760,"synthetic_generator"
"48.5",130.4,11418.3,541.07,101.2197,"ramping",119.0104,0.598,42.5,72.1129,-8.465,1479.5,-26.9026,65.414,55.3,26.58,196.242,8.422,3945.1,4.1,222.5078,196.242,26.2658,-17.3251,0.9589,0,0.0,"ramp_limit",280.996,0,"demo_v2",605338760,"synthetic_generator"
"48.6",130.38,11433.0,541.2,90.8653,"ramping",118.6941,0.598,42.7,72.1131,-13.681,1479.5,-26.8657,65.232,55.0,26.59,195.696,8.421,3943.3,4.06,222.2084,195.696,26.5124,-12.0736,0.0076,0,0.0,"ramp_limit",276.646,0,"demo_v2",605338760,"synthetic_generator"
"48.7",130.36,11411.2,541.19,104.3638,"ramping",119.2536,0.598,42.9,72.1134,-17.612,1476.9,-27.5495,65.222,55.1,26.58,195.666,8.42,3966.3,4.09,222.0641,195.666,26.3981,-8.8272,-0.3686,0,-0.0,"ramp_limit",296.293,0,"demo_v2",605338760,"synthetic_generator"
"48.8",130.38,11407.3,541.09,187.5466,"ramping",119.4486,0.598,43.6,72.1134,0.387,1479.2,45.8847,89.556,55.1,26.62,268.668,8.422,4674.8,4.11,295.7133,268.668,27.0453,46.9762,1.9628,0,-0.0,"ramp_limit",290.222,1,"demo_v2",605338760,"synthetic_generator"
"48.9",130.4,11421.2,541.15,192.0043,"ramping",119.8458,0.597,43.1,72.1131,17.158,1480.0,59.5495,94.166,55.2,26.57,282.498,8.425,4820.7,4.1,309.7953,282.498,27.2973,43.9405,3.8637,0,-0.0,"ramp_limit",294.572,0,"demo_v2",605338760,"synthetic_generator"
"49.0",130.409,11381.1,541.18,131.1167,"at_target",119.2876,0.597,42.8,72.113,9.215,1480.2,-10.8629,70.699,55.0,26.62,212.097,8.424,4117.2,4.08,238.8337,212.097,26.7367,-18.8838,2.9385,0,-0.0,"none",287.507,0,"demo_v2",605338760,"synthetic_generator"
"49.1",130.3889,11360.2,541.2,101.5762,"ramping",119.2965,0.597,42.6,72.113,-0.284,1479.8,-24.2931,66.257,54.9,26.6,198.771,8.424,3972.9,4.08,225.3923,198.771,26.6213,-22.8821,1.6932,0,0.0,"ramp_limit",283.769,0,"demo_v2",605338760,"synthetic_generator"
"49.2",130.369,11386.4,541.11,109.2925,"ramping",119.9444,0.597,42.9,72.1131,-7.908,1480.0,-27.1808,65.423,55.4,26.58,196.269,8.423,3962.4,4.04,223.1326,196.269,26.8636,-18.1571,0.6646,0,-0.0,"ramp_limit",289.566,0,"demo_v2",605338760,"synthetic_generator"
"49.3",130.349,11366.6,541.14,103.9909,"ramping",118.9896,0.597,43.5,72.1133,-13.332,1481.4,-27.0423,65.284,55.2,26.58,195.852,8.423,3959.9,4.12,222.2963,195.852,26.4443,-12.5988,-0.1506,0,-0.0,"ramp_limit",296.789,0,"demo_v2",605338760,"synthetic_generator"
"49.4",130.329,11401.8,541.22,97.7068,"ramping",118.7476,0.597,42.7,72.1135,-17.098,1480.6,-26.6175,65.237,55.1,26.58,195.711,8.422,3959.4,4.07,222.4591,195.711,26.7481,-8.4072,-0.3278,0,-0.0,"ramp_limit",280.994,0,"demo_v2",605338760,"synthetic_generator"
"49.5",130.349,11406.9,541.14,180.1334,"ramping",120.3339,0.597,42.9,72.1135,0.629,1478.4,45.4399,89.595,55.3,26.56,268.785,8.424,4668.1,4.1,296.1228,268.785,27.3378,46.2915,1.9082,0,0.0,"ramp_limit",302.189,1,"demo_v2",605338760,"synthetic_generator"
"49.6",130.369,11378.7,541.1,189.1781,"ramping",118.8584,0.597,42.9,72.1133,17.505,1477.8,60.1616,94.175,55.5,26.61,282.525,8.426,4841.3,4.23,309.389,282.525,26.864,44.2036,3.9292,0,0.0,"ramp_limit",282.137,0,"demo_v2",605338760,"synthetic_generator"
"49.7",130.349,11406.3,541.17,121.4894,"ramping",120.3851,0.597,43.0,72.1131,9.304,1479.8,-11.4243,70.702,55.3,26.61,212.106,8.426,4112.6,4.04,239.3098,212.106,27.2038,-19.5318,2.8252,0,0.0,"ramp_limit",285.87,0,"demo_v2",605338760,"synthetic_generator"
"49.8",130.329,11401.6,541.16,109.2595,"ramping",119.2345,0.597,42.4,72.1131,-0.12,1480.3,-23.942,66.262,55.6,26.61,198.786,8.426,3998.0,4.09,225.6215,198.786,26.8355,-22.6939,1.5307,0,0.0,"ramp_limit",285.55,0,"demo_v2",605338760,"synthetic_generator"
"49.9",130.309,11420.7,541.23,105.3393,"ramping",118.9234,0.597,42.3,72.1132,-7.455,1479.9,-25.9952,65.411,55.3,26.58,196.233,8.425,3969.8,4.06,223.2372,196.233,27.0042,-17.424,0.5422,0,-0.0,"ramp_limit",282.744,0,"demo_v2",605338760,"synthetic_generator"
"50.0",130.289,11402.3,541.16,105.1852,"ramping",119.7197,0.597,42.7,72.1134,-13.125,1479.9,-27.4564,65.254,55.2,26.6,195.762,8.425,3952.9,4.1,222.5523,195.762,26.7903,-13.2187,0.0244,0,-0.0,"ramp_limit",289.733,0,"demo_v2",605338760,"synthetic_generator"
"50.1",130.269,11439.8,541.15,101.5419,"ramping",120.1829,0.597,42.6,72.1137,-17.204,1481.1,-27.5142,65.215,55.4,26.59,195.645,8.424,3972.7,4.02,222.9377,195.645,27.2927,-9.1955,-0.4478,0,0.0,"ramp_limit",285.18,0,"demo_v2",605338760,"synthetic_generator"
"50.2",130.249,11416.8,541.24,99.8203,"ramping",119.3059,0.598,42.7,72.1139,-19.905,1477.5,-26.7342,65.211,55.4,26.57,195.633,8.423,3955.1,4.04,222.8207,195.633,27.1877,-5.7151,-0.7366,0,-0.0,"ramp_limit",290.48,0,"demo_v2",605338760,"synthetic_generator"
"50.3",130.269,11421.1,541.14,183.0553,"ramping",119.323,0.598,43.1,72.114,-1.003,1480.7,46.775,89.543,55.3,26.62,268.629,8.425,4685.6,4.08,296.367,268.629,27.738,49.2598,1.6963,0,-0.0,"ramp_limit",289.301,1,"demo_v2",605338760,"synthetic_generator"
"50.4",130.289,11437.4,541.16,191.5066,"ramping",119.3742,0.598,42.3,72.1137,16.358,1479.3,60.2434,94.141,55.2,26.6,282.423,8.428,4824.3,4.16,309.9066,282.423,27.4836,45.435,3.5869,0,0.0,"ramp_limit",290.7,0,"demo_v2",605338760,"synthetic_generator"
"50.5",130.269,11445.0,541.11,127.705,"ramping",120.0171,0.598,43.1,72.1136,8.535,1479.1,-11.2383,70.673,55.1,26.62,212.019,8.427,4117.7,4.12,239.0478,212.019,27.0288,-18.5781,2.7758,0,0.0,"ramp_limit",289.245,0,"demo_v2",605338760,"synthetic_generator"
"50.6",130.249,11407.8,541.09,103.748,"ramping",119.4236,0.598,43.1,72.1136,-0.568,1480.3,-23.5788,66.242,55.2,26.61,198.726,8.427,3974.4,4.04,226.0938,198.726,27.3678,-21.8803,1.3799,0,0.0,"ramp_limit",290.747,0,"demo_v2",605338760,"synthetic_generator"
"50.7",130.229,11401.4,541.09,91.9949,"ramping",120.2164,0.598,42.8,72.1137,-8.093,1480.9,-27.115,65.414,55.3,26.62,196.242,8.426,3953.3,4.09,223.3304,196.242,27.0884,-17.9054,0.6894,0,-0.0,"ramp_limit",294.077,0,"demo_v2",605338760,"synthetic_generator"
"50.8",130.209,11397.2,541.1,99.8008,"ramping",120.4053,0.598,43.2,72.1139,-13.722,1480.5,-27.9496,65.268,55.8,26.57,195.804,8.426,3977.9,4.14,222.6647,195.804,26.8607,-13.1143,-0.0438,0,0.0,"ramp_limit",295.981,0,"demo_v2",605338760,"synthetic_generator"
"50.9",130.189,11381.2,541.09,110.5442,"ramping",119.0156,0.598,42.7,72.1142,-17.24,1480.4,-26.1315,65.251,55.4,26.57,195.753,8.425,3958.8,4.06,223.0731,195.753,27.3201,-7.7761,-0.4199,0,0.0,"ramp_limit",296.181,0,"demo_v2",605338760,"synthetic_generator"
"51.0",130.209,11408.9,541.23,171.5515,"ramping",119.1672,0.598,43.1,72.1141,1.059,1482.3,47.3138,89.592,55.2,26.59,268.776,8.427,4676.8,4.09,296.69,268.776,27.914,47.7383,1.7273,0,0.0,"ramp_limit",296.857,1,"demo_v2",605338760,"synthetic_generator"
"51.1",130.229,11466.6,541.1,191.7777,"ramping",120.4686,0.598,43.0,72.1139,17.832,1479.2,60.229,94.161,55.3,26.61,282.483,8.429,4808.8,4.03,310.9266,282.483,28.4436,43.9517,3.9113,0,0.0,"ramp_limit",279.363,0,"demo_v2",605338760,"synthetic_generator"
"51.2",130.209,11397.4,541.19,113.5445,"ramping",119.8799,0.598,43.1,72.1138,9.835,1479.9,-10.3805,70.712,55.3,26.61,212.136,8.429,4138.0,4.07,239.7084,212.136,27.5724,-19.0169,2.9235,0,0.0,"ramp_limit",298.654,0,"demo_v2",605338760,"synthetic_generator"
"51.3",130.189,11376.1,541.1,105.5504,"ramping",118.359,0.598,43.5,72.1138,0.714,1481.8,-22.3394,66.291,55.5,26.59,198.873,8.429,3987.7,4.09,226.2086,198.873,27.3356,-21.9223,1.7405,0,0.0,"ramp_limit",296.083,0,"demo_v2",605338760,"synthetic_generator"
"51.4",130.169,11345.9,541.12,106.1711,"ramping",119.4657,0.598,43.1,72.1138,-6.689,1481.9,-25.4025,65.457,54.8,26.61,196.371,8.428,3959.9,4.0,224.2322,196.371,27.8612,-17.5924,0.6799,0,-0.0,"ramp_limit",292.982,0,"demo_v2",605338760,"synthetic_generator"
"51.5",130.149,11373.9,541.24,96.6948,"ramping",120.5253,0.598,43.2,72.114,-12.645,1479.4,-27.7004,65.299,54.7,26.62,195.897,8.427,3957.0,4.14,222.9739,195.897,27.0769,-13.9405,0.0018,0,0.0,"ramp_limit",291.23,0,"demo_v2",605338760,"synthetic_generator"
"51.6",130.129,11416.5,541.15,114.5006,"ramping",120.033,0.598,43.0,72.1143,-16.656,1479.7,-26.794,65.263,55.6,26.61,195.789,8.427,3976.1,4.06,223.368,195.789,27.579,-9.0212,-0.4069,0,-0.0,"ramp_limit",288.901,0,"demo_v2",605338760,"synthetic_generator"
"51.7",130.149,11376.0,541.14,173.7412,"ramping",120.9804,0.598,42.8,72.1142,1.108,1479.9,46.0104,89.585,55.4,26.58,268.755,8.429,4676.3,4.05,297.1398,268.755,28.3848,46.3881,1.9586,0,0.0,"ramp_limit",289.213,1,"demo_v2",605338760,"synthetic_generator"
"51.8",130.169,11395.0,541.19,186.4566,"ramping",120.0806,0.598,43.1,72.114,18.168,1480.4,61.2896,94.195,55.6,26.62,282.585,8.431,4837.2,3.99,311.5392,282.585,28.9542,44.6793,3.871,0,0.0,"ramp_limit",298.8,0,"demo_v2",605338760,"synthetic_generator"
"51.9",130.149,11365.4,541.31,117.4995,"ramping",119.238,0.598,43.0,72.1138,10.328,1479.4,-9.487,70.719,55.2,26.62,212.157,8.431,4126.4,4.08,239.9,212.157,27.743,-18.6155,2.7399,0,-0.0,"ramp_limit",287.615,0,"demo_v2",605338760,"synthetic_generator"
